time,Unix time,CHTR:CM02:1255:HV:POWER,CLL:CM02:2301:DS:LVL,CPV:CM02:3001:JT:POS_RBV
2019-03-03 11:06:24,1551629184.56,1.90021,90.0222,16.7656
2019-03-03 11:06:25,1551629185.56,1.90021,89.818,16.7656
2019-03-03 11:06:26,1551629186.56,1.90021,90.2565,16.7656
2019-03-03 11:06:27,1551629187.56,1.90021,89.8286,16.7656
2019-03-03 11:06:29,1551629189.56,1.90021,90.4394,16.7656
2019-03-03 11:06:30,1551629190.56,1.90021,89.9975,15.7227
2019-03-03 11:06:31,1551629191.57,1.90021,89.9975,14.9531
2019-03-03 11:06:32,1551629192.56,1.90021,89.8022,14.9531
2019-03-03 11:06:34,1551629194.56,1.90021,90.2734,14.9531
2019-03-03 11:06:35,1551629195.56,1.90021,89.8763,14.9531
2019-03-03 11:06:36,1551629196.56,1.90021,90.03,14.9531
2019-03-03 11:06:37,1551629197.56,1.90021,90.2545,14.9531
2019-03-03 11:06:38,1551629198.56,1.90021,89.8167,14.8125
2019-03-03 11:06:39,1551629199.56,1.90021,89.9308,14.8125
2019-03-03 11:06:40,1551629200.56,1.90021,89.8264,14.8125
2019-03-03 11:06:41,1551629201.56,1.90021,90.0517,14.8125
2019-03-03 11:06:42,1551629202.57,1.90021,90.0517,14.6758
2019-03-03 11:06:44,1551629204.56,1.90021,90.3517,14.6758
2019-03-03 11:06:45,1551629205.56,1.90021,90.0909,14.6758
2019-03-03 11:06:46,1551629206.56,1.90021,89.8603,14.6758
2019-03-03 11:06:48,1551629208.56,1.90021,90.2488,14.6758
2019-03-03 11:06:49,1551629209.56,1.90021,90.1025,14.6758
2019-03-03 11:06:50,1551629210.56,1.90021,89.8468,14.6758
2019-03-03 11:06:51,1551629211.56,1.90021,89.9563,14.6758
2019-03-03 11:06:52,1551629212.56,1.90021,90.2323,15.9141
2019-03-03 11:06:53,1551629213.56,1.90021,89.8399,15.9141
2019-03-03 11:06:54,1551629214.56,1.90021,90.2572,15.9141
2019-03-03 11:06:55,1551629215.56,1.90021,89.8617,17.4531
2019-03-03 11:06:56,1551629216.57,1.90021,89.8617,16.7656
2019-03-03 11:06:58,1551629218.56,1.90021,90.0699,16.7656
2019-03-03 11:06:59,1551629219.56,1.90021,89.8095,16.7656
2019-03-03 11:07:01,1551629221.56,1.90021,90.0814,16.7656
2019-03-03 11:07:02,1551629222.56,1.90021,89.8462,16.7656
2019-03-03 11:07:06,1551629226.56,1.90021,90.1944,16.7656
2019-03-03 11:07:08,1551629228.56,1.90021,90.0535,16.7656
2019-03-03 11:07:09,1551629229.56,1.90021,89.863,16.7656
2019-03-03 11:07:12,1551629232.57,1.90021,89.863,17.8633
2019-03-03 11:07:15,1551629235.57,1.90021,89.863,18.8281
2019-03-03 11:07:18,1551629238.56,1.90021,90.2791,18.8281
2019-03-03 11:07:19,1551629239.56,1.90021,89.8042,18.8281
2019-03-03 11:07:21,1551629241.56,1.90021,89.9421,18.8281
2019-03-03 11:07:23,1551629243.56,1.90021,90.0722,18.8281
2019-03-03 11:07:24,1551629244.56,1.90021,89.8682,18.8281
2019-03-03 11:07:25,1551629245.56,1.90021,89.9686,18.8281
2019-03-03 11:07:26,1551629246.56,1.90021,89.8154,18.8281
2019-03-03 11:07:27,1551629247.56,1.90021,90.1724,18.8281
2019-03-03 11:07:28,1551629248.57,1.90021,90.047,18.8281
2019-03-03 11:07:31,1551629251.56,1.90021,89.8687,18.8281
2019-03-03 11:07:33,1551629253.56,1.90021,90.1368,20.2031
2019-03-03 11:07:34,1551629254.56,1.90021,89.7966,20.2031
2019-03-03 11:07:35,1551629255.56,1.90021,90.0294,20.2031
2019-03-03 11:07:36,1551629256.57,1.90021,90.0294,20.0625
2019-03-03 11:07:38,1551629258.57,1.90021,89.8567,20.0625
2019-03-03 11:07:40,1551629260.56,1.90021,90.0542,20.0625
2019-03-03 11:07:43,1551629263.56,1.90021,89.8657,20.0625
2019-03-03 11:07:47,1551629267.56,1.90021,90.3404,20.0625
2019-03-03 11:07:48,1551629268.56,1.90021,89.8857,20.0625
2019-03-03 11:07:49,1551629269.56,1.90021,90.1975,20.0625
2019-03-03 11:07:50,1551629270.56,1.90021,89.8644,20.0625
2019-03-03 11:07:51,1551629271.57,1.90021,89.8644,19.5977
2019-03-03 11:07:52,1551629272.57,1.90021,89.8644,19.1016
2019-03-03 11:07:53,1551629273.56,1.90021,90.3188,19.1016
2019-03-03 11:07:54,1551629274.56,1.90021,89.9466,19.1016
2019-03-03 11:07:57,1551629277.56,1.90021,89.8186,19.1016
2019-03-03 11:07:58,1551629278.56,1.90021,89.9726,19.1016
2019-03-03 11:08:01,1551629281.56,1.90021,89.8179,19.1016
2019-03-03 11:08:07,1551629287.56,1.90021,90.1053,19.1016
2019-03-03 11:08:08,1551629288.56,1.90021,89.8989,19.1016
2019-03-03 11:08:09,1551629289.56,1.90021,90.2145,19.1016
2019-03-03 11:08:10,1551629290.56,1.90021,89.9087,19.1016
2019-03-03 11:08:11,1551629291.56,1.90021,90.2392,17.1211
2019-03-03 11:08:12,1551629292.56,1.90021,89.8357,17.1211
2019-03-03 11:08:15,1551629295.57,1.90021,89.8357,16.9844
2019-03-03 11:08:16,1551629296.56,1.90021,90.0548,16.9844
2019-03-03 11:08:17,1551629297.56,1.90021,89.8605,16.9844
2019-03-03 11:08:21,1551629301.56,1.90021,90.2657,16.9844
2019-03-03 11:08:22,1551629302.56,1.90021,89.8955,16.9844
2019-03-03 11:08:23,1551629303.56,1.90021,90.0752,16.9844
2019-03-03 11:08:24,1551629304.56,1.90021,89.8205,16.9844
2019-03-03 11:08:25,1551629305.56,1.90021,90.2878,16.9844
2019-03-03 11:08:26,1551629306.56,1.90021,89.8107,16.9844
2019-03-03 11:08:27,1551629307.56,1.90021,89.9796,16.9844
2019-03-03 11:08:28,1551629308.56,1.90021,89.8153,16.9844
2019-03-03 11:08:29,1551629309.56,1.90021,89.9716,16.9844
2019-03-03 11:08:30,1551629310.56,1.90021,90.1129,16.9844
2019-03-03 11:08:31,1551629311.57,1.90021,90.1129,16.8477
2019-03-03 11:08:32,1551629312.57,1.90021,90.1129,18.3594
2019-03-03 11:08:33,1551629313.56,1.90021,89.8436,18.3594
2019-03-03 11:08:34,1551629314.56,1.90021,90.0039,17.3984
2019-03-03 11:08:35,1551629315.56,1.90021,89.894,19.5977
2019-03-03 11:08:36,1551629316.56,1.90021,90.266,19.1016
2019-03-03 11:08:37,1551629317.56,1.90021,90.0277,19.1016
2019-03-03 11:08:38,1551629318.57,1.90021,89.7987,19.1016
2019-03-03 11:08:39,1551629319.57,1.90021,90.1231,19.1016
2019-03-03 11:08:41,1551629321.56,1.90021,90.3953,19.1016
2019-03-03 11:08:42,1551629322.56,1.90021,89.8578,19.1016
2019-03-03 11:08:44,1551629324.56,1.90021,90.3642,19.1016
2019-03-03 11:08:45,1551629325.56,1.90021,89.8547,19.1016
2019-03-03 11:08:46,1551629326.56,1.90021,90.023,19.1016
2019-03-03 11:08:47,1551629327.56,1.90021,89.8362,19.1016
2019-03-03 11:08:48,1551629328.56,1.90021,90.1428,19.1016
2019-03-03 11:08:49,1551629329.56,1.90021,89.9814,19.1016
2019-03-03 11:08:50,1551629330.56,1.90021,90.1278,19.1016
2019-03-03 11:08:51,1551629331.56,1.90021,90.0132,18.3594
2019-03-03 11:08:52,1551629332.57,1.90021,90.0132,18.2227
2019-03-03 11:08:53,1551629333.56,1.90021,89.8638,18.2227
2019-03-03 11:08:57,1551629337.56,1.90021,90.2397,18.2227
2019-03-03 11:08:58,1551629338.56,1.90021,90.097,18.2227
2019-03-03 11:08:59,1551629339.56,1.90021,89.9361,18.2227
2019-03-03 11:09:00,1551629340.56,1.90021,90.0949,18.2227
2019-03-03 11:09:01,1551629341.56,1.90021,89.8927,18.2227
2019-03-03 11:09:02,1551629342.56,1.90021,90.198,18.2227
2019-03-03 11:09:04,1551629344.56,1.90021,90.0555,18.2227
2019-03-03 11:09:05,1551629345.56,1.90021,89.8004,18.2227
2019-03-03 11:09:08,1551629348.56,1.90021,90.1586,18.2227
2019-03-03 11:09:10,1551629350.56,1.90021,89.7939,18.2227
2019-03-03 11:09:11,1551629351.57,1.90021,89.7939,18.3594
2019-03-03 11:09:12,1551629352.56,1.90021,90.0074,19.1016
2019-03-03 11:09:13,1551629353.56,1.90021,89.7956,19.1016
2019-03-03 11:09:14,1551629354.56,1.90021,89.9214,19.1016
2019-03-03 11:09:15,1551629355.57,1.90021,89.9214,20.75
2019-03-03 11:09:16,1551629356.57,1.90021,89.9214,20.0625
2019-03-03 11:09:18,1551629358.56,1.90021,90.1173,20.0625
2019-03-03 11:09:19,1551629359.56,1.90021,89.8903,20.0625
2019-03-03 11:09:20,1551629360.56,1.90021,90.109,20.0625
2019-03-03 11:09:21,1551629361.56,1.90021,89.9233,20.0625
2019-03-03 11:09:22,1551629362.56,1.90021,89.8186,20.0625
2019-03-03 11:09:23,1551629363.56,1.90021,90.0979,20.0625
2019-03-03 11:09:25,1551629365.56,1.90021,89.7846,20.0625
2019-03-03 11:09:26,1551629366.56,1.90021,89.898,20.0625
2019-03-03 11:09:28,1551629368.57,1.90021,90.1524,20.0625
2019-03-03 11:09:29,1551629369.56,1.90021,89.8324,20.0625
2019-03-03 11:09:31,1551629371.56,1.90021,90.0018,18.8281
2019-03-03 11:09:32,1551629372.56,1.90021,90.1634,18.8281
2019-03-03 11:09:33,1551629373.56,1.90021,89.9488,18.8281
2019-03-03 11:09:34,1551629374.56,1.90021,89.7967,18.8281
2019-03-03 11:09:36,1551629376.56,1.90021,90.3538,18.8281
2019-03-03 11:09:37,1551629377.56,1.90021,89.8489,18.8281
2019-03-03 11:09:38,1551629378.57,1.90021,89.9738,18.8281
2019-03-03 11:09:39,1551629379.56,1.90021,89.815,18.8281
2019-03-03 11:09:40,1551629380.56,1.90021,90.1763,18.8281
2019-03-03 11:09:41,1551629381.56,1.90021,90.3913,18.8281
2019-03-03 11:09:42,1551629382.56,1.90021,89.8462,18.8281
2019-03-03 11:09:43,1551629383.56,1.90021,90.0502,18.8281
2019-03-03 11:09:44,1551629384.56,1.90021,89.905,18.8281
2019-03-03 11:09:48,1551629388.56,1.90021,90.0438,18.8281
2019-03-03 11:09:49,1551629389.56,1.90021,89.8781,18.8281
2019-03-03 11:09:50,1551629390.56,1.90021,90.058,18.8281
2019-03-03 11:09:52,1551629392.56,1.90021,89.9214,18.8281
2019-03-03 11:09:53,1551629393.57,1.90021,89.9214,19.0469
2019-03-03 11:09:54,1551629394.56,1.90021,89.8172,19.5977
2019-03-03 11:09:55,1551629395.56,1.90021,90.0745,19.5977
2019-03-03 11:09:56,1551629396.56,1.90021,89.8703,19.5977
2019-03-03 11:09:57,1551629397.56,1.90021,90.1445,19.5977
2019-03-03 11:09:58,1551629398.56,1.90021,89.888,19.5977
2019-03-03 11:09:59,1551629399.56,1.90021,90.1108,19.5977
2019-03-03 11:10:00,1551629400.56,1.90021,89.9368,19.5977
2019-03-03 11:10:02,1551629402.57,1.90021,89.7963,19.5977
2019-03-03 11:10:05,1551629405.56,1.90021,89.9037,19.5977
2019-03-03 11:10:09,1551629409.56,1.90021,90.1041,19.5977
2019-03-03 11:10:10,1551629410.56,1.90021,89.8765,19.5977
2019-03-03 11:10:11,1551629411.56,1.90021,90.0595,19.3203
2019-03-03 11:10:12,1551629412.56,1.90021,90.2674,21.3008
2019-03-03 11:10:13,1551629413.56,1.90021,89.8974,21.3008
2019-03-03 11:10:14,1551629414.57,1.90021,89.8974,20.6133
2019-03-03 11:10:15,1551629415.56,1.90021,90.2573,22.7578
2019-03-03 11:10:16,1551629416.56,1.90021,89.8833,21.7148
2019-03-03 11:10:17,1551629417.57,1.90021,89.8833,21.5742
2019-03-03 11:10:18,1551629418.56,1.90021,90.3144,21.5742
2019-03-03 11:10:19,1551629419.56,1.90021,90.0719,21.5742
2019-03-03 11:10:21,1551629421.56,1.90021,89.8009,21.5742
2019-03-03 11:10:22,1551629422.56,1.90021,90.0525,21.5742
2019-03-03 11:10:23,1551629423.56,1.90021,89.8566,21.5742
2019-03-03 11:10:24,1551629424.56,1.90021,90.0822,21.5742
2019-03-03 11:10:25,1551629425.56,1.90021,89.882,21.5742
2019-03-03 11:10:28,1551629428.56,1.90021,90.0879,21.5742
2019-03-03 11:10:29,1551629429.56,1.90021,89.7836,21.5742
2019-03-03 11:10:30,1551629430.56,1.90021,90.1058,21.5742
2019-03-03 11:10:31,1551629431.56,1.90021,89.8394,21.5742
2019-03-03 11:10:33,1551629433.57,1.90021,89.8394,23.3086
2019-03-03 11:10:35,1551629435.57,1.90021,89.8394,24.0508
2019-03-03 11:10:37,1551629437.56,1.90021,89.972,24.0508
2019-03-03 11:10:38,1551629438.56,1.90021,89.7875,24.0508
2019-03-03 11:10:40,1551629440.56,1.90021,90.1202,24.0508
2019-03-03 11:10:41,1551629441.56,1.90021,89.8048,24.0508
2019-03-03 11:10:42,1551629442.56,1.90021,89.9624,24.0508
2019-03-03 11:10:44,1551629444.56,1.90021,89.8077,24.0508
2019-03-03 11:10:45,1551629445.56,1.90021,90.0011,24.0508
2019-03-03 11:10:46,1551629446.57,1.90021,89.8342,24.0508
2019-03-03 11:10:47,1551629447.56,1.90021,89.9751,24.0508
2019-03-03 11:10:48,1551629448.56,1.90021,90.1232,24.0508
2019-03-03 11:10:50,1551629450.56,1.90021,89.8069,24.0508
2019-03-03 11:10:52,1551629452.56,1.90021,90.0793,24.7383
2019-03-03 11:10:53,1551629453.56,1.90021,90.2363,24.7383
2019-03-03 11:10:54,1551629454.56,1.90021,90.0315,24.7383
2019-03-03 11:10:55,1551629455.56,1.90021,90.2344,27.0195
2019-03-03 11:10:56,1551629456.56,1.90021,89.825,25.9727
2019-03-03 11:10:57,1551629457.56,1.90021,90.3282,25.9727
2019-03-03 11:10:58,1551629458.56,1.90021,89.9449,25.9727
2019-03-03 11:11:00,1551629460.56,1.90021,89.8287,25.9727
2019-03-03 11:11:01,1551629461.56,1.90021,90.1539,25.9727
2019-03-03 11:11:02,1551629462.56,1.90021,89.8406,25.9727
2019-03-03 11:11:03,1551629463.56,1.90021,90.1315,25.9727
2019-03-03 11:11:06,1551629466.57,1.90021,90.3288,25.9727
2019-03-03 11:11:07,1551629467.56,1.90021,89.9584,25.9727
2019-03-03 11:11:08,1551629468.56,1.90021,90.0736,25.9727
2019-03-03 11:11:09,1551629469.56,1.90021,90.316,25.9727
2019-03-03 11:11:10,1551629470.56,1.90021,90.0374,25.9727
2019-03-03 11:11:11,1551629471.56,1.90021,90.2902,25.9727
2019-03-03 11:11:12,1551629472.56,1.90021,89.9574,26.7422
2019-03-03 11:11:13,1551629473.56,1.90021,89.8486,26.7422
2019-03-03 11:11:14,1551629474.57,1.90021,90.1753,26.25
2019-03-03 11:11:15,1551629475.56,1.90021,89.9016,28.5859
2019-03-03 11:11:16,1551629476.56,1.90021,90.0032,27.9805
2019-03-03 11:11:18,1551629478.56,1.90021,90.11,27.9805
2019-03-03 11:11:19,1551629479.56,1.90021,89.8847,27.9805
2019-03-03 11:11:20,1551629480.57,1.90021,90.1212,27.9805
2019-03-03 11:11:21,1551629481.56,1.90021,90.261,27.9805
2019-03-03 11:11:22,1551629482.56,1.90021,89.9154,27.9805
2019-03-03 11:11:24,1551629484.56,1.90021,90.3397,27.9805
2019-03-03 11:11:25,1551629485.56,1.90021,90.1174,27.9805
2019-03-03 11:11:27,1551629487.56,1.90021,89.8885,27.9805
2019-03-03 11:11:28,1551629488.56,1.90021,90.1099,27.9805
2019-03-03 11:11:29,1551629489.56,1.90021,90.4066,27.9805
2019-03-03 11:11:30,1551629490.56,1.90021,90.1415,27.9805
2019-03-03 11:11:31,1551629491.56,1.90021,89.924,27.9805
2019-03-03 11:11:32,1551629492.57,1.90021,89.924,28.3945
2019-03-03 11:11:34,1551629494.57,1.90021,89.924,30.4531
2019-03-03 11:11:35,1551629495.56,1.90021,90.5416,29.9609
2019-03-03 11:11:36,1551629496.56,1.90021,89.9537,29.9609
2019-03-03 11:11:41,1551629501.56,1.90021,90.3589,29.9609
2019-03-03 11:11:42,1551629502.56,1.90021,89.9954,29.9609
2019-03-03 11:11:43,1551629503.56,1.90021,90.1692,29.9609
2019-03-03 11:11:45,1551629505.56,1.90021,89.835,29.9609
2019-03-03 11:11:46,1551629506.56,1.90021,89.9885,29.9609
2019-03-03 11:11:47,1551629507.56,1.90021,90.2285,29.9609
2019-03-03 11:11:48,1551629508.56,1.90021,89.9303,29.9609
2019-03-03 11:11:49,1551629509.56,1.90021,90.174,29.9609
2019-03-03 11:11:52,1551629512.56,1.90021,89.9364,29.9609
2019-03-03 11:11:53,1551629513.56,1.90021,90.1266,30.4531
2019-03-03 11:11:54,1551629514.57,1.90021,90.1266,31.6914
2019-03-03 11:11:55,1551629515.56,1.90021,89.8694,31.6914
2019-03-03 11:11:56,1551629516.56,1.90021,90.3283,31.6914
2019-03-03 11:11:57,1551629517.56,1.90021,89.9271,31.6914
2019-03-03 11:11:58,1551629518.56,1.90021,90.152,31.6914
2019-03-03 11:12:00,1551629520.56,1.90021,90.3316,31.6914
2019-03-03 11:12:01,1551629521.56,1.90021,90.1947,31.6914
2019-03-03 11:12:02,1551629522.56,1.90021,89.954,31.6914
2019-03-03 11:12:03,1551629523.56,1.90021,90.1546,31.6914
2019-03-03 11:12:05,1551629525.56,1.90021,90.4779,31.6914
2019-03-03 11:12:06,1551629526.57,1.90021,89.8064,31.6914
2019-03-03 11:12:07,1551629527.56,1.90021,89.9572,31.6914
2019-03-03 11:12:08,1551629528.56,1.90021,90.2384,31.6914
2019-03-03 11:12:10,1551629530.56,1.90021,90.3947,31.6914
2019-03-03 11:12:11,1551629531.56,1.90021,90.0953,31.6914
2019-03-03 11:12:12,1551629532.56,1.90021,90.2923,32.4336
2019-03-03 11:12:13,1551629533.56,1.90021,90.1567,32.4336
2019-03-03 11:12:14,1551629534.57,1.90021,89.9521,32.4336
2019-03-03 11:12:15,1551629535.56,1.90021,90.0625,33.6719
2019-03-03 11:12:16,1551629536.56,1.90021,90.3118,33.6719
2019-03-03 11:12:17,1551629537.56,1.90021,90.1614,33.6719
2019-03-03 11:12:18,1551629538.57,1.90021,89.9664,33.6719
2019-03-03 11:12:21,1551629541.56,1.90021,90.3314,33.6719
2019-03-03 11:12:22,1551629542.56,1.90021,90.0524,33.6719
2019-03-03 11:12:23,1551629543.56,1.90021,90.3299,33.6719
2019-03-03 11:12:25,1551629545.56,1.90021,89.9122,33.6719
2019-03-03 11:12:26,1551629546.56,1.90021,90.3117,33.6719
2019-03-03 11:12:27,1551629547.56,1.90021,90.1943,33.6719
2019-03-03 11:12:28,1551629548.56,1.90021,90.3703,33.6719
2019-03-03 11:12:29,1551629549.56,1.90021,90.2139,33.6719
2019-03-03 11:12:30,1551629550.56,1.90021,89.9234,33.6719
2019-03-03 11:12:31,1551629551.56,1.90021,90.0955,33.6719
2019-03-03 11:12:32,1551629552.57,1.90021,90.0955,34.2188
2019-03-03 11:12:33,1551629553.56,1.90021,89.9382,34.2188
2019-03-03 11:12:34,1551629554.56,1.90021,90.304,34.2188
2019-03-03 11:12:35,1551629555.57,1.90021,90.304,36.0078
2019-03-03 11:12:37,1551629557.56,1.90021,90.4918,36.0078
2019-03-03 11:12:38,1551629558.56,1.90021,90.3175,36.0078
2019-03-03 11:12:40,1551629560.56,1.90021,90.5426,36.0078
2019-03-03 11:12:41,1551629561.56,1.90021,90.3324,36.0078
2019-03-03 11:12:42,1551629562.56,1.90021,90.0066,36.0078
2019-03-03 11:12:43,1551629563.56,1.90021,90.2828,36.0078
2019-03-03 11:12:45,1551629565.56,1.90021,90.1078,36.0078
2019-03-03 11:12:46,1551629566.56,1.90021,90.2549,36.0078
2019-03-03 11:12:50,1551629570.56,1.90021,90.0003,36.0078
2019-03-03 11:12:51,1551629571.56,1.90021,90.2702,36.0078
2019-03-03 11:12:52,1551629572.56,1.90021,89.9539,36.0078
2019-03-03 11:12:53,1551629573.56,1.90021,90.2746,36.1172
2019-03-03 11:12:54,1551629574.57,1.90021,90.2746,38.1797
2019-03-03 11:12:55,1551629575.57,1.90021,90.2746,37.7109
2019-03-03 11:12:57,1551629577.56,1.90021,90.4262,37.7109
2019-03-03 11:12:58,1551629578.56,1.90021,90.2704,37.7109
2019-03-03 11:13:00,1551629580.56,1.90021,90.4621,37.7109
2019-03-03 11:13:01,1551629581.56,1.90021,90.1704,37.7109
2019-03-03 11:13:02,1551629582.56,1.90021,90.453,37.8477
2019-03-03 11:13:03,1551629583.56,1.90021,90.2486,37.7109
2019-03-03 11:13:05,1551629585.56,1.90021,90.4759,37.7109
2019-03-03 11:13:06,1551629586.56,1.90021,90.3,37.7109
2019-03-03 11:13:07,1551629587.56,1.90021,90.4691,37.7109
2019-03-03 11:13:08,1551629588.57,1.90021,90.2603,37.7109
2019-03-03 11:13:09,1551629589.57,1.90021,90.4901,37.7109
2019-03-03 11:13:10,1551629590.56,1.90021,90.2894,37.7109
2019-03-03 11:13:12,1551629592.57,1.90021,90.5461,37.7109
2019-03-03 11:13:14,1551629594.56,1.90021,90.7308,37.7109
2019-03-03 11:13:15,1551629595.56,1.90021,90.2792,37.7109
2019-03-03 11:13:16,1551629596.56,1.90021,90.5621,37.7109
2019-03-03 11:13:18,1551629598.56,1.90021,90.3182,37.7109
2019-03-03 11:13:25,1551629605.56,1.90021,90.1769,37.7109
2019-03-03 11:13:26,1551629606.57,1.90021,90.3108,37.7109
2019-03-03 11:13:31,1551629611.57,1.90021,90.3108,36.8867
2019-03-03 11:13:32,1551629612.57,1.90021,90.3108,35.6758
2019-03-03 11:13:33,1551629613.56,1.90021,90.0988,35.6758
2019-03-03 11:13:34,1551629614.57,1.90021,90.328,35.6758
2019-03-03 11:13:46,1551629626.57,1.90021,90.4968,35.6758
2019-03-03 11:13:47,1551629627.57,1.90021,90.3856,35.6758
2019-03-03 11:13:49,1551629629.57,1.90021,90.5692,35.6758
2019-03-03 11:13:50,1551629630.57,1.90021,90.2935,35.6758
2019-03-03 11:13:52,1551629632.57,1.90021,90.2935,34.1641
2019-03-03 11:13:53,1551629633.57,1.90021,90.2935,37.0234
2019-03-03 11:13:54,1551629634.56,1.90021,90.5661,37.0234
2019-03-03 11:13:55,1551629635.56,1.90021,90.2786,36.8867
2019-03-03 11:13:56,1551629636.57,1.90021,90.2786,37.8477
2019-03-03 11:13:59,1551629639.56,1.90021,90.3885,37.8477
2019-03-03 11:14:03,1551629643.56,1.90021,90.2727,37.8477
2019-03-03 11:14:04,1551629644.56,1.90021,90.4036,37.8477
2019-03-03 11:14:07,1551629647.56,1.90021,90.2894,37.8477
2019-03-03 11:14:09,1551629649.56,1.90021,90.4528,37.8477
2019-03-03 11:14:10,1551629650.56,1.90021,90.2837,37.8477
2019-03-03 11:14:11,1551629651.56,1.90021,90.4649,37.8477
2019-03-03 11:14:13,1551629653.57,1.90021,90.4649,38.8672
2019-03-03 11:14:14,1551629654.56,1.90021,90.2876,38.1797
2019-03-03 11:14:15,1551629655.57,1.90021,90.2876,39.6367
2019-03-03 11:14:16,1551629656.56,1.90021,90.5158,39.6367
2019-03-03 11:14:17,1551629657.56,1.90021,90.3239,39.6367
2019-03-03 11:14:18,1551629658.56,1.90021,90.7488,39.6367
2019-03-03 11:14:19,1551629659.56,1.90021,90.3197,39.6367
2019-03-03 11:14:21,1551629661.56,1.90021,90.5484,39.6367
2019-03-03 11:14:22,1551629662.56,1.90021,90.2848,39.6367
2019-03-03 11:14:23,1551629663.56,1.90021,90.7229,39.6367
2019-03-03 11:14:24,1551629664.56,1.90021,90.3036,39.6367
2019-03-03 11:14:28,1551629668.56,1.90021,90.4737,39.6367
2019-03-03 11:14:29,1551629669.56,1.90021,90.3449,39.6367
2019-03-03 11:14:30,1551629670.56,1.90021,90.7335,39.6367
2019-03-03 11:14:31,1551629671.56,1.90021,90.3215,39.6367
2019-03-03 11:14:33,1551629673.56,1.90021,90.4281,40.1016
2019-03-03 11:14:34,1551629674.57,1.90021,90.4281,42.5781
2019-03-03 11:14:35,1551629675.57,1.90021,90.4281,41.8359
2019-03-03 11:14:36,1551629676.56,1.90021,90.6645,41.8359
2019-03-03 11:14:37,1551629677.56,1.90021,90.2853,41.8359
2019-03-03 11:14:39,1551629679.56,1.90021,90.4116,41.8359
2019-03-03 11:14:42,1551629682.56,1.90021,90.278,41.8359
2019-03-03 11:14:43,1551629683.56,1.90021,90.4519,41.8359
2019-03-03 11:14:44,1551629684.56,1.90021,90.2938,41.8359
2019-03-03 11:14:46,1551629686.56,1.90021,90.4563,41.8359
2019-03-03 11:14:47,1551629687.56,1.90021,90.3255,41.8359
2019-03-03 11:14:48,1551629688.56,1.90021,90.4793,41.8359
2019-03-03 11:14:49,1551629689.56,1.90021,90.6155,41.8359
2019-03-03 11:14:50,1551629690.56,1.90021,90.4692,41.8359
2019-03-03 11:14:51,1551629691.56,1.90021,90.6826,41.8359
2019-03-03 11:14:52,1551629692.56,1.90021,90.3446,41.8359
2019-03-03 11:14:53,1551629693.56,1.90021,90.5326,42.5781
2019-03-03 11:14:54,1551629694.57,1.90021,90.5326,42.1094
2019-03-03 11:14:55,1551629695.56,1.90021,90.361,43.0703
2019-03-03 11:14:56,1551629696.56,1.90021,90.6822,43.6758
2019-03-03 11:14:59,1551629699.56,1.90021,90.3006,43.6758
2019-03-03 11:15:00,1551629700.56,1.90021,90.4577,43.6758
2019-03-03 11:15:01,1551629701.56,1.90021,90.6241,43.6758
2019-03-03 11:15:02,1551629702.56,1.90021,90.4612,43.6758
2019-03-03 11:15:04,1551629704.56,1.90021,90.6465,43.6758
2019-03-03 11:15:05,1551629705.56,1.90021,90.38,43.6758
2019-03-03 11:15:06,1551629706.56,1.90021,90.6067,43.6758
2019-03-03 11:15:08,1551629708.56,1.90021,90.7194,43.6758
2019-03-03 11:15:10,1551629710.56,1.90021,90.5625,43.6758
2019-03-03 11:15:11,1551629711.56,1.90021,90.3843,43.6758
2019-03-03 11:15:12,1551629712.56,1.90021,90.9215,42.3828
2019-03-03 11:15:13,1551629713.56,1.90021,90.5564,44.7773
2019-03-03 11:15:14,1551629714.56,1.90021,90.6908,44.7773
2019-03-03 11:15:15,1551629715.56,1.90021,90.8408,44.3086
2019-03-03 11:15:16,1551629716.56,1.90021,90.572,46.1484
2019-03-03 11:15:17,1551629717.56,1.90021,90.8391,45.8203
2019-03-03 11:15:19,1551629719.56,1.90021,90.7008,45.8203
2019-03-03 11:15:20,1551629720.56,1.90021,90.864,45.8203
2019-03-03 11:15:21,1551629721.56,1.90021,90.6891,45.8203
2019-03-03 11:15:22,1551629722.56,1.90021,90.8868,45.8203
2019-03-03 11:15:23,1551629723.56,1.90021,90.4183,45.8203
2019-03-03 11:15:24,1551629724.56,1.90021,90.6667,45.8203
2019-03-03 11:15:25,1551629725.56,1.90021,90.9309,45.8203
2019-03-03 11:15:26,1551629726.56,1.90021,90.6566,45.8203
2019-03-03 11:15:27,1551629727.56,1.90021,90.9409,45.8203
2019-03-03 11:15:29,1551629729.56,1.90021,90.7284,45.8203
2019-03-03 11:15:31,1551629731.56,1.90021,90.9728,45.8203
2019-03-03 11:15:33,1551629733.56,1.90021,90.7543,46.8359
2019-03-03 11:15:34,1551629734.56,1.90021,90.9211,46.8359
2019-03-03 11:15:35,1551629735.56,1.90021,90.7616,46.5625
2019-03-03 11:15:36,1551629736.57,1.90021,90.7616,47.6055
2019-03-03 11:15:37,1551629737.56,1.90021,91.1042,47.6055
2019-03-03 11:15:38,1551629738.56,1.90021,90.7495,47.6055
2019-03-03 11:15:46,1551629746.56,1.90021,91.0104,47.6055
2019-03-03 11:15:47,1551629747.56,1.90021,90.8246,47.6055
